tool		Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6
eca-rers2012/Problem14_label42.yml	true	true	108.851637782	86.53864059300031	1487.622144	cloud-23943	true	137.673640243	107.36142791200018	1752.911872	cloud-23933	true	136.333067834	105.61458545499772	1549.144064	cloud-24261	true	162.544713529	129.27060173300197	1472.233472	cloud-24259	TIMEOUT	990.471775609	957.7036839460197	1519.980544	cloud-23938
eca-rers2012/Problem14_label43.yml	false	false(unreach-call)	347.104667086	299.60247613200045	2285.203456	cloud-23933	TIMEOUT	990.511289237	944.9196924400003	2013.188096	cloud-24259	TIMEOUT	990.762518631	926.6131705650005	2335.592448	cloud-23933	false(unreach-call)	405.972486809	363.58404935	2160.177152	cloud-23979	TIMEOUT	990.369150768	961.4538849809906	1596.432384	cloud-23982
eca-rers2012/Problem14_label44.yml	false	false(unreach-call)	425.85602325	380.31353391000084	2184.667136	cloud-23979	TIMEOUT	990.514978417	943.4290829639999	1702.391808	cloud-23933	TIMEOUT	990.561341082	940.0252251069978	1809.195008	cloud-24276	false(unreach-call)	473.595574783	425.5043295180003	2088.939520	cloud-23933	TIMEOUT	990.356562459	958.9730515999836	1561.739264	cloud-23982
eca-rers2012/Problem14_label45.yml	true	TIMEOUT	990.782864648	870.9173163230007	2510.438400	cloud-24261	TIMEOUT	990.410045467	941.0769543170002	1688.887296	cloud-24259	TIMEOUT	990.580946224	937.962191218001	1614.622720	cloud-24276	ERROR (solver error, after parsing finished)	770.287377663	729.2493855089997	1730.031616	cloud-23933	TIMEOUT	990.423264921	959.7138094640104	1730.674688	cloud-23982
eca-rers2012/Problem14_label46.yml	true	TIMEOUT	991.157614667	948.4724133269992	1701.347328	cloud-23979	TIMEOUT	990.439433362	945.836205222	1780.764672	cloud-23979	TIMEOUT	990.473359195	939.9354308829934	1808.412672	cloud-23979	ERROR (solver error, after parsing finished)	763.39476435	728.5903578110001	1661.628416	cloud-23933	TIMEOUT	990.419263395	959.4992806999944	1698.381824	cloud-23982
eca-rers2012/Problem14_label47.yml	true	true	223.790856861	186.0965761189982	1499.045888	cloud-23933	true	481.605499936	361.93590611699983	2474.434560	cloud-23979	TIMEOUT	990.576457189	939.3302159000013	1852.006400	cloud-24276	true	209.306612779	174.8356181529998	1559.080960	cloud-23979	TIMEOUT	990.435145803	958.4030377409945	1389.150208	cloud-23982
eca-rers2012/Problem14_label48.yml	true	TIMEOUT	991.135595803	946.7095608620002	2023.694336	cloud-24261	TIMEOUT	990.673779497	931.0778239310002	2201.899008	cloud-23933	TIMEOUT	990.289037416	939.5576097320009	1565.532160	cloud-23979	ERROR (solver error, after parsing finished)	753.087054884	721.8234641399977	1489.969152	cloud-23944	TIMEOUT	990.425411902	960.8349814419926	1665.622016	cloud-23979
eca-rers2012/Problem14_label49.yml	true	true	248.799894695	209.60544747600215	1607.340032	cloud-23933	TIMEOUT	990.562283133	942.7392149129992	1726.554112	cloud-23979	true	569.670759589	414.31587844000023	2534.617088	cloud-23979	true	245.807050151	207.8290266719996	1733.300224	cloud-24259	TIMEOUT	990.432873448	962.4143072029983	1589.293056	cloud-23980
eca-rers2012/Problem14_label50.yml	true	true	580.815181583	544.572560605	1631.739904	cloud-23979	TIMEOUT	990.578428035	941.1333956499984	1894.006784	cloud-23933	TIMEOUT	990.585254458	936.1445826669988	1850.990592	cloud-24276	true	648.487691351	604.1373469869941	1803.354112	cloud-23933	TIMEOUT	990.413760094	960.0599929959862	1482.092544	cloud-23982
eca-rers2012/Problem14_label51.yml	true	TIMEOUT	991.223377253	937.7237298	1633.808384	cloud-23933	TIMEOUT	990.565476059	937.148443041001	1781.608448	cloud-23979	TIMEOUT	990.513999293	943.3752532490034	2090.045440	cloud-24261	ERROR (solver error, after parsing finished)	776.182800234	736.9019585459973	1541.382144	cloud-23933	TIMEOUT	990.486914555	956.3500496229972	1754.914816	cloud-23938
eca-rers2012/Problem14_label52.yml	false	false(unreach-call)	358.326650516	311.98272540900143	2099.261440	cloud-23933	TIMEOUT	990.529918844	927.9128476930018	2223.808512	cloud-23979	TIMEOUT	990.496691634	943.7966062339983	1791.254528	cloud-23979	false(unreach-call)	348.445638283	305.3442383540005	2010.152960	cloud-23979	TIMEOUT	990.432321174	954.6242948079889	1659.662336	cloud-23982
eca-rers2012/Problem14_label53.yml	true	TIMEOUT	991.209754048	944.5157662710008	2025.164800	cloud-24261	TIMEOUT	990.732370958	932.2542870020006	2200.072192	cloud-23933	TIMEOUT	990.625503517	940.4221046740022	1889.083392	cloud-23933	ERROR (solver error, after parsing finished)	780.189117457	736.7003667889949	1725.591552	cloud-24259	TIMEOUT	990.468034036	955.7979843389767	1587.892224	cloud-23982
eca-rers2012/Problem14_label54.yml	false	false(unreach-call)	397.77558478	355.8239415629996	2338.234368	cloud-23979	TIMEOUT	990.508166039	941.3014793349998	1876.942848	cloud-23933	TIMEOUT	990.556945745	936.0473488140051	1597.673472	cloud-23933	false(unreach-call)	416.314625536	371.9121756930035	2449.215488	cloud-24259	TIMEOUT	990.434586074	962.1891201699909	1470.164992	cloud-23980
eca-rers2012/Problem14_label55.yml	true	true	443.077524696	406.34662622699943	1431.715840	cloud-24261	TIMEOUT	990.386439712	945.369154068	1608.749056	cloud-24259	TIMEOUT	991.091314081	937.2437464030008	1601.523712	cloud-23933	true	484.683262491	449.98450848400034	1630.441472	cloud-23979	TIMEOUT	990.442489921	963.0632316349947	1613.344768	cloud-23979
eca-rers2012/Problem14_label56.yml	false	false(unreach-call)	272.949960274	228.54242075099955	2198.507520	cloud-24261	TIMEOUT	990.518004615	938.7906328170002	1664.892928	cloud-23933	TIMEOUT	990.487889076	939.4163685319982	1819.525120	cloud-24276	false(unreach-call)	299.079342314	250.00013964299978	1926.692864	cloud-23933	TIMEOUT	990.503897669	961.2151256600046	1528.307712	cloud-23933
eca-rers2012/Problem14_label57.yml	false	TIMEOUT	990.611756971	942.933290979	1837.838336	cloud-24261	TIMEOUT	990.572841654	943.4493837900002	1840.807936	cloud-23933	TIMEOUT	990.757208618	928.9979644949999	2151.440384	cloud-24276	false(unreach-call)	282.269443206	235.11247844199534	1938.755584	cloud-24259	TIMEOUT	990.500909132	964.413083210995	1882.513408	cloud-23933
eca-rers2012/Problem14_label58.yml	false	TIMEOUT	991.107018956	946.9233255539984	1650.143232	cloud-23979	TIMEOUT	990.713072498	928.9769948930007	2382.802944	cloud-23933	TIMEOUT	990.538399377	939.065927388001	1958.735872	cloud-23933	ERROR (solver error, after parsing finished)	769.623033855	730.0079943200035	1484.910592	cloud-23933	TIMEOUT	990.452828021	962.7178364139982	1866.563584	cloud-23933
eca-rers2012/Problem14_label59.yml	true	true	176.828971006	142.62852377500167	1778.835456	cloud-23979	true	400.994366648	299.1185413410021	2480.021504	cloud-23979	true	166.035951848	133.22490545798792	1608.589312	cloud-24261	true	158.762144643	125.96492811100325	1665.339392	cloud-23979	TIMEOUT	990.364494829	966.2609315750015	1526.685696	cloud-23941
eca-rers2012/Problem15_label00.yml	false	TIMEOUT	990.734965822	934.3296093499994	3596.853248	cloud-23933	TIMEOUT	990.868180938	911.5429532769999	4741.091328	cloud-23979	TIMEOUT	990.930436045	911.6334902919989	4050.092032	cloud-23979	ERROR (solver error, after parsing finished)	861.5111302	799.1324106100001	4367.532032	cloud-23933	TIMEOUT	990.780066645	947.9924985080143	4496.175104	cloud-23979
eca-rers2012/Problem15_label01.yml	true	TIMEOUT	990.861566518	912.9091564740011	4631.724032	cloud-23933	TIMEOUT	990.637562127	922.1188679000006	3756.302336	cloud-23933	TIMEOUT	990.904648001	919.3856929169997	5131.849728	cloud-23933	ERROR (solver error, after parsing finished)	839.966521942	785.3209992400007	4109.000704	cloud-23933	TIMEOUT	990.661150849	944.4874566539947	3618.004992	cloud-23980
eca-rers2012/Problem15_label02.yml	false	TIMEOUT	990.781777909	923.0287146730006	5025.415168	cloud-23979	TIMEOUT	990.789282545	907.378676426	3702.738944	cloud-23979	TIMEOUT	991.079571686	912.0586465660017	5428.076544	cloud-23933	ERROR (solver error, after parsing finished)	801.273854968	756.8468478930008	3527.634944	cloud-23979	TIMEOUT	990.853785638	932.9322603759938	4438.921216	cloud-23938
eca-rers2012/Problem15_label03.yml	false	false(unreach-call)	447.705252941	388.84352168099576	3728.474112	cloud-23979	TIMEOUT	991.115902388	905.1991895840001	5285.351424	cloud-23933	false(unreach-call)	470.200049762	405.76259894500254	4701.245440	cloud-23933	false(unreach-call)	407.358257334	350.71361267799875	4191.956992	cloud-23979	TIMEOUT	990.942866964	939.3697602839966	4942.901248	cloud-23933
eca-rers2012/Problem15_label04.yml	true	TIMEOUT	990.803733962	906.5743428760034	3899.437056	cloud-23933	TIMEOUT	991.136534206	922.8875955669973	5028.208640	cloud-24259	TIMEOUT	990.844831819	913.5855650869998	4136.198144	cloud-24276	ERROR (solver error, after parsing finished)	846.296886959	787.8612549629979	4039.237632	cloud-24259	TIMEOUT	990.736250082	939.6226503920043	3425.349632	cloud-23982
eca-rers2012/Problem15_label06.yml	true	TIMEOUT	990.822837478	930.3182216749992	3408.220160	cloud-24261	TIMEOUT	990.837410978	914.317350624	3761.434624	cloud-23933	TIMEOUT	991.225925667	896.9668153559978	5217.382400	cloud-23979	ERROR (solver error, after parsing finished)	788.867155445	746.2931619749988	3471.556608	cloud-23941	TIMEOUT	990.737013709	938.7344859119912	3811.590144	cloud-23982
eca-rers2012/Problem15_label07.yml	false	TIMEOUT	990.723558198	933.6910971829966	3679.178752	cloud-23979	TIMEOUT	990.871563063	908.5883330209999	4212.785152	cloud-23979	TIMEOUT	990.96610703	910.6776941749995	5086.347264	cloud-24261	ERROR (solver error, after parsing finished)	817.936326534	769.4044698570005	4495.532032	cloud-23979	TIMEOUT	990.578183092	942.111995077983	3359.199232	cloud-23980
eca-rers2012/Problem15_label09.yml	false	false(unreach-call)	463.804463667	405.09739822400115	4284.149760	cloud-23979	TIMEOUT	990.93495924	912.5575016419989	4655.054848	cloud-23933	TIMEOUT	991.101756064	904.3785411760036	5493.710848	cloud-23933	ERROR (solver error, after parsing finished)	830.820060137	772.6598038280008	4432.920576	cloud-23933	TIMEOUT	990.791972918	949.5855697939987	4590.329856	cloud-23933
eca-rers2012/Problem15_label11.yml	true	TIMEOUT	990.852814683	931.320049618007	4846.301184	cloud-23979	TIMEOUT	990.939788585	901.3655100859996	4078.350336	cloud-24259	TIMEOUT	990.928991229	910.1086912220017	4680.028160	cloud-23979	ERROR (solver error, after parsing finished)	830.519999214	765.2386603359992	3644.121088	cloud-23933	TIMEOUT	990.805532392	936.8060603839986	4575.969280	cloud-23980
eca-rers2012/Problem15_label12.yml	true	TIMEOUT	990.837705055	926.8123178980004	3445.858304	cloud-23933	TIMEOUT	990.966629986	913.1102435969988	4794.175488	cloud-23933	TIMEOUT	990.982102593	908.5868781589998	4101.242880	cloud-24276	ERROR (solver error, after parsing finished)	836.636570999	776.8304148080006	4527.521792	cloud-23933	TIMEOUT	990.814877073	937.4705951640208	3432.181760	cloud-23982
eca-rers2012/Problem15_label13.yml	true	TIMEOUT	990.6788907	934.0062618069987	3430.502400	cloud-24261	TIMEOUT	990.813270569	914.3986017620009	4760.973312	cloud-23933	TIMEOUT	990.936595037	914.132418156998	4602.417152	cloud-24276	ERROR (solver error, after parsing finished)	821.541902749	768.5700158750005	5113.528320	cloud-23979	TIMEOUT	990.903366291	938.9164244900167	4953.288704	cloud-23938
eca-rers2012/Problem15_label14.yml	false	false(unreach-call)	650.06918323	592.7479207850001	4502.790144	cloud-24261	TIMEOUT	991.074002593	911.3926198230001	5941.735424	cloud-23979	TIMEOUT	991.516708928	889.2141546159983	5236.641792	cloud-24276	false(unreach-call)	796.189323217	728.6569571219989	4603.588608	cloud-23933	TIMEOUT	990.7083888	944.9959799340286	3678.441472	cloud-23979
eca-rers2012/Problem15_label15.yml	false	TIMEOUT	990.706445218	940.7873917140005	4423.892992	cloud-24261	TIMEOUT	990.925368892	901.120935727	3487.907840	cloud-23979	TIMEOUT	991.021077046	920.2764907070014	5067.153408	cloud-23933	ERROR (solver error, after parsing finished)	849.827902659	785.9790629080017	3639.177216	cloud-24259	TIMEOUT	990.717017581	946.0304933830048	4102.905856	cloud-23980
eca-rers2012/Problem15_label16.yml	true	TIMEOUT	990.761787809	929.781768421999	3800.735744	cloud-23933	TIMEOUT	990.888281522	915.197745122	4445.085696	cloud-24259	TIMEOUT	991.118158804	915.089646176013	5367.230464	cloud-24261	ERROR (solver error, after parsing finished)	812.595721682	764.8373526609976	4464.701440	cloud-23979	TIMEOUT	990.860543087	940.3957709649985	4367.917056	cloud-23938
eca-rers2012/Problem15_label17.yml	true	TIMEOUT	990.72360104	934.1038274169987	3572.961280	cloud-23979	TIMEOUT	990.883511918	919.1197634109994	3718.057984	cloud-24259	TIMEOUT	991.056586718	901.2785130659977	3839.680512	cloud-23933	ERROR (solver error, after parsing finished)	818.468682127	762.2361725510018	3851.526144	cloud-23979	TIMEOUT	990.751770143	946.9328758380143	3845.074944	cloud-23980
eca-rers2012/Problem15_label18.yml	false	false(unreach-call)	337.133505897	280.3858884889996	3668.377600	cloud-24261	false(unreach-call)	390.187223401	331.72957218599913	3714.080768	cloud-23979	false(unreach-call)	377.422889152	319.2423951109995	4208.132096	cloud-23933	false(unreach-call)	369.780144859	313.6371729890002	4353.409024	cloud-23933	TIMEOUT	990.847834347	944.1606996050104	4496.535552	cloud-23980
eca-rers2012/Problem15_label19.yml	true	TIMEOUT	990.877814457	925.5952637430019	3426.689024	cloud-23933	TIMEOUT	990.999153582	907.3569567539998	4595.277824	cloud-23979	TIMEOUT	990.725051071	933.4421790650085	3830.460416	cloud-24261	ERROR (solver error, after parsing finished)	818.137155086	761.7902731680006	4406.603776	cloud-23979	TIMEOUT	990.698032314	944.4484825359832	3835.781120	cloud-23933
eca-rers2012/Problem15_label20.yml	true	TIMEOUT	992.319918829	933.0109058180005	3456.901120	cloud-24261	TIMEOUT	990.845790134	916.8433815429999	4402.335744	cloud-24259	TIMEOUT	990.936728915	916.1503940570001	5079.089152	cloud-23979	ERROR (solver error, after parsing finished)	807.969756104	760.6684139549998	4316.778496	cloud-23979	TIMEOUT	990.816676441	939.432443623984	4718.395392	cloud-23938
eca-rers2012/Problem15_label21.yml	true	TIMEOUT	991.754458608	934.8697990529981	4311.068672	cloud-24261	TIMEOUT	990.666901712	921.9130464760001	3833.090048	cloud-24259	TIMEOUT	990.89447946	933.2506752549962	4066.373632	cloud-24261	ERROR (solver error, after parsing finished)	844.510215228	780.7316835419988	3968.823296	cloud-23933	TIMEOUT	990.967602688	934.9764015830006	4210.417664	cloud-23982
eca-rers2012/Problem15_label23.yml	false	TIMEOUT	992.333882066	943.4628572959991	3592.376320	cloud-23979	TIMEOUT	991.134351544	890.2710809390001	4233.871360	cloud-23933	TIMEOUT	990.880570757	905.4178412030014	3680.813056	cloud-24276	ERROR (solver error, after parsing finished)	820.680743565	764.6439542519984	4572.151808	cloud-23979	TIMEOUT	990.870762242	936.447766369005	4408.922112	cloud-23982
eca-rers2012/Problem15_label24.yml	true	TIMEOUT	990.711046369	928.2729592219985	3472.482304	cloud-23979	TIMEOUT	991.006005668	918.0691895579985	4204.720128	cloud-23979	TIMEOUT	990.860264572	920.1589966040046	4367.364096	cloud-24261	ERROR (solver error, after parsing finished)	808.720652938	757.6570923420004	4486.615040	cloud-23979	TIMEOUT	990.739058873	940.242197168991	3767.201792	cloud-23982
eca-rers2012/Problem15_label25.yml	false	TIMEOUT (false(unreach-call))	928.383009702	850.5480176439996	4571.287552	cloud-23933	TIMEOUT	990.892963445	920.2094066259997	5063.184384	cloud-23933	TIMEOUT	991.082059229	927.6355644629984	4827.156480	cloud-23933	false(unreach-call)	769.143413236	706.0411770480001	3813.101568	cloud-23979	TIMEOUT	990.779456397	939.6270919700037	4449.878016	cloud-23979
eca-rers2012/Problem15_label26.yml	true	TIMEOUT	991.076203852	925.5215606560014	5155.684352	cloud-23933	TIMEOUT	991.054362624	909.3713432919994	5631.066112	cloud-23933	TIMEOUT	991.015657245	898.9641473999982	5167.214592	cloud-23933	ERROR (solver error, after parsing finished)	827.831070348	769.8219873350026	4703.711232	cloud-23979	TIMEOUT	990.715162403	936.7930275399995	3489.374208	cloud-23982
eca-rers2012/Problem15_label27.yml	true	TIMEOUT	991.014128287	927.5332360489992	4234.211328	cloud-23933	TIMEOUT	990.966769629	915.1536719350006	4137.721856	cloud-24259	TIMEOUT	991.084492764	896.3006613990001	4142.796800	cloud-23933	ERROR (solver error, after parsing finished)	784.64464964	744.6285122580011	4629.184512	cloud-23943	TIMEOUT	990.751441357	945.3874041719828	3477.123072	cloud-23979
eca-rers2012/Problem15_label28.yml	true	TIMEOUT	990.753489286	940.6940027279998	3944.767488	cloud-23979	TIMEOUT	991.143035376	899.4490704339987	4893.904896	cloud-23979	TIMEOUT	991.00426568	906.135301135997	5269.778432	cloud-24276	true	819.692221094	758.681558849	4620.349440	cloud-23933	TIMEOUT	990.64718589	946.3309949099785	3693.629440	cloud-23933
eca-rers2012/Problem15_label29.yml	false	TIMEOUT	990.659722454	916.1874714950009	3908.251648	cloud-23979	TIMEOUT	991.467993636	891.3818214879975	5429.465088	cloud-23979	TIMEOUT	991.39788981	894.3587903450025	4061.253632	cloud-23979	ERROR (solver error, after parsing finished)	841.569131204	773.3703264939995	4319.137792	cloud-23933	TIMEOUT	990.655282111	944.9575861289923	3288.440832	cloud-23980
eca-rers2012/Problem15_label30.yml	false	false(unreach-call)	499.106183392	441.9541846059983	4439.916544	cloud-23979	TIMEOUT	990.913512741	911.2623904799993	4594.511872	cloud-24259	TIMEOUT	991.083863275	913.9922046549982	4931.948544	cloud-23933	false(unreach-call)	436.048602636	381.17140978799944	3355.275264	cloud-23979	TIMEOUT	990.763492645	938.4744751809922	4525.391872	cloud-23980
eca-rers2012/Problem15_label31.yml	true	TIMEOUT (true)	988.934895157	929.5028197610009	4311.863296	cloud-23979	TIMEOUT	990.923884209	920.5704880970006	4745.334784	cloud-24259	TIMEOUT	990.962740701	914.6400283020012	4783.181824	cloud-23933	TIMEOUT (true)	951.936360756	887.1719717300002	3869.216768	cloud-23979	TIMEOUT	990.691259486	943.7143752569973	3758.379008	cloud-23979
eca-rers2012/Problem15_label33.yml	false	false(unreach-call)	574.250864872	511.51105834400005	4258.738176	cloud-24261	TIMEOUT	990.788517278	916.1254647019996	5211.918336	cloud-23979	TIMEOUT	991.155749989	899.2329909460022	5054.046208	cloud-24276	false(unreach-call)	533.466415549	471.6227065389976	4003.520512	cloud-23979	TIMEOUT	990.746969519	946.6043275039992	4525.723648	cloud-23980
eca-rers2012/Problem15_label34.yml	false	false(unreach-call)	420.956359456	359.0986678199988	4375.502848	cloud-23933	false(unreach-call)	384.511694348	326.8025202170011	3602.903040	cloud-23933	false(unreach-call)	407.159665786	346.14054554799804	4113.391616	cloud-23933	false(unreach-call)	368.613559646	312.89935234800214	3385.364480	cloud-23979	TIMEOUT	990.826957005	948.7685951149906	4569.313280	cloud-23979
eca-rers2012/Problem15_label35.yml	true	TIMEOUT	990.793500965	921.6288910630001	4271.128576	cloud-24261	TIMEOUT	991.259561624	903.5341551639995	3899.441152	cloud-23933	TIMEOUT	991.050945578	914.6324524359952	4780.777472	cloud-24261	ERROR (solver error, after parsing finished)	821.102093891	766.2876809720037	3971.387392	cloud-23979	TIMEOUT	990.633745732	941.892379197001	3582.234624	cloud-23982
eca-rers2012/Problem15_label36.yml	true	TIMEOUT	990.834246895	930.2188554970016	4654.714880	cloud-23979	TIMEOUT	991.007907107	907.1801757889989	4081.594368	cloud-24259	TIMEOUT	990.946953944	915.2439959459989	4700.983296	cloud-24276	ERROR (solver error, after parsing finished)	835.468470926	774.5662995590028	4351.303680	cloud-24259	TIMEOUT	990.911677534	937.5710538580024	4835.180544	cloud-23938
eca-rers2012/Problem15_label37.yml	false	TIMEOUT	990.790235305	930.8039764739988	4502.908928	cloud-24261	TIMEOUT	990.973076341	912.1652763849997	4380.741632	cloud-23933	TIMEOUT	990.814686009	910.6615606280102	3903.315968	cloud-24261	ERROR (solver error, after parsing finished)	822.633532833	765.2706161509996	3387.637760	cloud-23979	TIMEOUT	990.984995507	944.0986481609871	4189.016064	cloud-23982
eca-rers2012/Problem15_label38.yml	false	false(unreach-call)	712.353918677	649.6731889289999	4403.613696	cloud-24261	TIMEOUT	990.928474766	917.1455969729977	3943.219200	cloud-23933	TIMEOUT	990.821771868	922.5595774610119	3763.302400	cloud-24261	false(unreach-call)	864.166228647	797.4869273020013	4732.096512	cloud-23933	TIMEOUT	990.674934564	940.0409061679966	4478.160896	cloud-23982
eca-rers2012/Problem15_label39.yml	false	TIMEOUT	990.770528759	948.9593136550011	4520.570880	cloud-23979	TIMEOUT	990.984944144	918.4782277859995	4760.870912	cloud-24259	TIMEOUT	991.189914204	918.3533450760006	5392.330752	cloud-23933	ERROR (solver error, after parsing finished)	836.036570311	783.5177033479995	4115.808256	cloud-23933	TIMEOUT	990.739719798	939.1276073940098	3924.471808	cloud-23938
eca-rers2012/Problem15_label40.yml	false	TIMEOUT	991.113989241	939.7236794769997	4609.085440	cloud-24261	TIMEOUT	991.042059076	911.9938249200022	5077.815296	cloud-23979	TIMEOUT	991.091978205	914.4489782730016	5158.973440	cloud-23979	ERROR (solver error, after parsing finished)	807.037841235	761.3891150229974	4081.606656	cloud-23979	TIMEOUT	990.7271292	945.5110509929946	3536.707584	cloud-23980
eca-rers2012/Problem15_label41.yml	false	TIMEOUT	990.8955168	923.4623424350011	4837.294080	cloud-24261	TIMEOUT	990.899732006	913.9991570540005	3816.652800	cloud-23933	TIMEOUT	990.859488403	916.0009125149954	4136.693760	cloud-24261	ERROR (solver error, after parsing finished)	840.112788595	775.1843616400001	4549.165056	cloud-23933	TIMEOUT	990.727418693	945.3211617269844	3817.730048	cloud-23933
eca-rers2012/Problem15_label42.yml	true	TIMEOUT	990.913163394	934.1035808630004	4258.185216	cloud-23979	TIMEOUT	990.782936769	930.1538193490005	3860.553728	cloud-23979	TIMEOUT	990.89232918	927.0672174710053	4382.220288	cloud-23933	ERROR (solver error, after parsing finished)	848.129684051	783.074356117002	3584.929792	cloud-24259	TIMEOUT	990.78079121	936.2151609089924	3750.780928	cloud-23982
eca-rers2012/Problem15_label45.yml	false	false(unreach-call)	338.661034426	296.1794301049995	4297.814016	cloud-23941	TIMEOUT	991.031410855	903.4926521140005	5406.703616	cloud-23979	TIMEOUT	990.781714792	917.6145913219989	3579.162624	cloud-23979	false(unreach-call)	484.122293999	416.87730026999634	3554.906112	cloud-23933	TIMEOUT	990.688342135	945.2955718690064	3944.153088	cloud-23933
eca-rers2012/Problem15_label46.yml	true	TIMEOUT	990.821687927	934.0303612940006	4055.355392	cloud-23933	TIMEOUT	991.166562567	906.2485235940003	4282.839040	cloud-23933	TIMEOUT	991.015526504	903.1254751300003	3938.865152	cloud-23933	ERROR (solver error, after parsing finished)	844.167751434	776.8748036790003	3903.684608	cloud-23933	TIMEOUT	990.800607215	936.946614741988	4073.340928	cloud-23938
eca-rers2012/Problem15_label47.yml	false	false(unreach-call)	496.656962538	437.0950483180022	4515.135488	cloud-23979	TIMEOUT	990.86092083	920.2510360300003	3521.449984	cloud-23933	TIMEOUT	990.97544767	904.6556921349984	5351.198720	cloud-23933	false(unreach-call)	519.191699893	459.38561956800095	5017.509888	cloud-23979	TIMEOUT	990.794756752	938.697951367998	3493.134336	cloud-23982
eca-rers2012/Problem15_label48.yml	false	TIMEOUT	990.778611519	935.4419113679996	4841.480192	cloud-23979	TIMEOUT	990.843666762	919.2492510500015	3519.942656	cloud-24259	TIMEOUT	990.962929935	906.1422209759985	4738.252800	cloud-24276	ERROR (solver error, after parsing finished)	834.278809719	776.6223008810002	3628.494848	cloud-23933	TIMEOUT	990.815403357	942.3584621300106	3731.243008	cloud-23933
eca-rers2012/Problem15_label49.yml	true	TIMEOUT	991.335991797	939.1428907029986	4560.965632	cloud-24261	TIMEOUT	990.959237559	903.686627649	4057.305088	cloud-23933	TIMEOUT	991.082098101	907.9711812349997	4539.633664	cloud-24276	ERROR (solver error, after parsing finished)	808.024116003	755.463994616	3758.166016	cloud-23979	TIMEOUT	990.577551621	950.2158123730042	3773.505536	cloud-23979
eca-rers2012/Problem15_label50.yml	false	false(unreach-call)	424.343331327	362.70375607700043	4865.331200	cloud-23979	false(unreach-call)	362.696749175	306.17208927699903	4338.618368	cloud-24259	false(unreach-call)	450.6854067	384.17808465500275	4226.981888	cloud-24276	false(unreach-call)	448.316215439	383.94909162399927	4382.531584	cloud-23933	TIMEOUT	990.726206704	936.4868402040156	4174.692352	cloud-23982
eca-rers2012/Problem15_label51.yml	false	false(unreach-call)	669.020221762	598.1284605729998	3622.338560	cloud-23933	TIMEOUT	990.945081032	905.6136966209997	3941.036032	cloud-23933	TIMEOUT	990.976821882	914.6612878729939	4820.033536	cloud-24261	false(unreach-call)	545.994782461	486.0248044129985	3617.849344	cloud-23979	TIMEOUT	990.686741022	940.5068764470052	3746.942976	cloud-23982
eca-rers2012/Problem15_label52.yml	true	TIMEOUT	990.961225932	930.187519146999	3459.907584	cloud-23933	TIMEOUT	990.851033787	899.8452410019981	3958.583296	cloud-23979	TIMEOUT	991.084020063	909.259332996	5273.731072	cloud-24276	ERROR (solver error, after parsing finished)	821.389188639	766.0292151029998	4001.673216	cloud-23933	TIMEOUT	990.791295115	938.1389593820204	4604.764160	cloud-23982
eca-rers2012/Problem15_label53.yml	true	TIMEOUT	990.673766659	934.6792403529998	4430.561280	cloud-24261	TIMEOUT	990.777484014	912.0006954960008	4124.303360	cloud-24259	TIMEOUT	990.916570144	905.1259373239991	4735.340544	cloud-23933	ERROR (solver error, after parsing finished)	873.093819225	809.5983343330008	4442.910720	cloud-23933	TIMEOUT	990.7678656	943.9326240189839	3932.737536	cloud-23979
eca-rers2012/Problem15_label54.yml	true	TIMEOUT	990.685152223	931.8914260130005	3826.126848	cloud-24261	TIMEOUT	990.959874888	903.057331496002	3920.728064	cloud-23933	TIMEOUT	991.355307027	922.8005834500073	6092.288000	cloud-23941	ERROR (solver error, after parsing finished)	856.541136074	791.4319127119961	3906.347008	cloud-24259	TIMEOUT	990.758329889	947.4834032229846	4910.080000	cloud-23979
eca-rers2012/Problem15_label56.yml	true	TIMEOUT	991.005579566	916.3043170249985	5554.405376	cloud-24261	TIMEOUT	990.982219868	917.8626080739996	5312.417792	cloud-23933	TIMEOUT	991.080622067	918.1914204439963	5716.979712	cloud-24261	ERROR (solver error, after parsing finished)	831.904919246	772.8253670659979	4450.754560	cloud-23933	TIMEOUT	990.913831655	941.749150099	3553.378304	cloud-23933
eca-rers2012/Problem15_label57.yml	true	TIMEOUT	990.898819676	931.0628763499999	4301.029376	cloud-24261	TIMEOUT	990.984283363	904.2438776199997	5263.847424	cloud-23979	TIMEOUT	991.082734494	905.7089779450034	4085.645312	cloud-23933	ERROR (solver error, after parsing finished)	838.740756812	779.814109975996	3435.442176	cloud-24259	TIMEOUT	990.640507225	947.3086030039995	4505.186304	cloud-23980
